gene,gene_effect,z_score,mean,stddev
LRRC61,-0.19519221977207946,-2.7609120250130346,0.1041048859247085,0.10840515850749535
ULBP2,-0.577604157444111,-2.7602501385487255,-0.12352972592614114,0.16450481250830096
ANKRD54,-0.5801407444574156,-2.7517338137472556,-0.16843524737541216,0.14961675981346145
CSPG4,-0.5365881327023765,-2.7517106693855804,-0.16321777764766332,0.13568663275855294
CLEC4E,-0.28766202186117085,-2.749583059364833,-0.026637023008441358,0.0949325745820632
SUCLG1,-0.7228042562387736,-2.7476626530834896,-0.20666691400728332,0.18784596487937458
TNFRSF14,-0.3719872026183025,-2.742741132840146,0.0015850755359761617,0.13620398720146054
VTCN1,-0.5407418072470817,-2.7416287620411306,-0.149963986288877,0.1425349144160832
VAMP2,-0.3223987789644295,-2.7389504725638947,-0.0529973181755721,0.09835937651573316
TTC39A,-0.4243027144689718,-2.7386554852837515,-0.10104647153711128,0.11803465045855083
MRPL34,-1.6130005255872746,-2.736859645893789,-0.8406127495835201,0.28221680171381686
NR0B1,-0.3281679802481787,-2.7362061386577246,0.033830051247813464,0.13229925420515803
FCGRT,-0.24804209643354574,-2.7338053550089727,0.025724397219311756,0.10014117982147232
FRMD7,-0.2560331250540782,-2.7320510860374116,0.012381360797008304,0.09824651055130781
ADGRL3,-0.3761416447715515,-2.730045501953644,-0.020774390263739784,0.13016898592111664
MFSD13A,-0.5165970058305975,-2.7285238303371773,-0.07728178416321055,0.16100838731289316
HSPBP1,-0.2261549169669637,-2.7282942206115233,0.0734412538811309,0.10981079994405542
SLC23A2,-0.2348267520799302,-2.7265987129070037,0.023014918501808028,0.09456531662000109
SAP25,-0.3594672531280401,-2.7247441139743467,0.004249524021490884,0.133486581468015
STEAP4,-0.08812369715709878,-2.720139834543579,0.21807776584623073,0.11256828017251841
MTFR1,-0.33441109299807736,-2.717532096908428,-0.028382706797335004,0.11261261147527656
HSDL1,-0.3472872530235103,-2.715931626804328,-0.032277427152320834,0.1159859190718444
FLVCR1,-0.6286237732509699,-2.715135971871873,-0.0180972488895936,0.22486038662014637
CUL9,-0.5090772353340683,-2.713473041330067,-0.14802245449279358,0.1330600213607783
DPPA4,-0.2182793701255859,-2.7090634696177425,0.09815551756721345,0.1168060074050053
PLA2G4B,-0.3790066321566265,-2.708360419967498,-0.05942951873591334,0.11799652330783518
MPP1,-0.20424410663410852,-2.7077753037306755,0.052046826780928424,0.09465000033862798
SASH3,-0.19339063057046985,-2.7069388681650945,0.129589583126352,0.11931566593365842
KCTD8,-0.34833910646229094,-2.70547842674895,-0.002952295315210812,0.1276620089564402
R3HDML,-0.26052258535534834,-2.7051595688684533,0.004358612453195022,0.09791703264267736
PLA2G6,-0.5724256267189975,-2.7012282512465786,-0.08503486479684899,0.1804330166091017
APBB1IP,-0.30317553658304597,-2.7011183621264494,0.0569456698804617,0.13332300113646373
CAPN9,-0.5385324657812306,-2.7001594548713785,-0.16180319046020722,0.13952112148094187
GTF2H4,-1.804530103627345,-2.692576638819336,-0.9589936192448647,0.31402503913620755
SLC39A4,-0.33581599837405496,-2.692514783999006,-0.0003570909615981956,0.12458943936204608
MXRA5,-0.2043753596597176,-2.692228685631,0.036943817707962845,0.08963546769100726
MFSD12,-0.3287032941420655,-2.691107219819448,0.04618015331096654,0.1393045378096023
PLD2,-0.1743472607578167,-2.689505173321171,0.07464983849455967,0.09258100773418444
PTCRA,-0.3273781192090972,-2.689365616951584,-0.0227099470183337,0.11328625987867992
INAVA,-0.3948283890746646,-2.688461525206873,-0.07737017203816055,0.11808174082464362
OR51E1,-0.3361384418852614,-2.6881521702958024,-0.005718224150013375,0.12291722968156553
LINGO3,-0.4055577275394573,-2.6873860032233274,-0.028326957492615032,0.14037089186085694
FBLN2,-0.26274016561049374,-2.6843545592008473,0.02213110043087987,0.10612281640104276
CDCP2,-0.448487496321683,-2.6822101545397232,-0.10054118410893036,0.1297237323570052
MIER3,-0.42582273421034544,-2.6821411970255546,-0.043808866780851524,0.14242869385591642
CHGB,-0.41784296309399155,-2.6818613892622833,-0.02318553352324407,0.14715802656725238
CHD5,-0.3100107859391885,-2.68025516377588,0.021100744209416794,0.12353731638078191
MAVS,-0.19016072051001415,-2.6796190189445324,0.11509449502057216,0.11391739399238271
LEPR,-0.4535326764136861,-2.6766028028058395,-0.07761078434907495,0.14044739535897455
LRRC75B,-0.4814295382101015,-2.6676235227443215,-0.17813673108315323,0.11369400687205493
UNC5B,-0.48019465239277326,-2.6664950806658987,-0.14346214162597024,0.12628281717388784
ARL5C,-0.5017499086885163,-2.665712142499823,-0.15005814818535393,0.13193163466380758
DACT2,-0.2526685226473248,-2.6624695214651366,0.1093004405713666,0.13595234059975367
INO80D,-0.38460365317216305,-2.653834801362022,0.047735983285741274,0.16291128454416814
RPUSD2,-0.5244185803010548,-2.6518488510455454,-0.16592601121210282,0.1351858983017109
MTUS1,-0.29626473096665396,-2.6512605807968987,0.012749486147971884,0.11655369500562045
DAGLA,-0.34690625191767877,-2.647167699846139,-0.013963757314765523,0.1257731025587328
ITCH,-0.32573953072941353,-2.645029208657835,0.02140489069067503,0.1312440786225721
TMEM196,-0.316334786325464,-2.644735056652135,-0.0278698596071945,0.10907138920880256
PPL,-0.5851122934102715,-2.644564859532061,-0.19088789428349615,0.14906966554661505
MAGEC3,-0.12915762419515783,-2.6440282936337827,0.0938905156801855,0.0843592106833321
MDFI,-0.17479851707361416,-2.643528207609566,0.08597250332589072,0.09864506822694713
TRAPPC10,-0.2700000258428351,-2.6417054624809864,0.020879782242526655,0.11011061309317158
CSNK1G2,-0.38677720287952233,-2.6332089634313105,-0.10255957540902944,0.1079358423192254
ALDH1A3,-0.17071488750909386,-2.6319994006955043,0.17307838396559,0.13062057361557022
ZDHHC18,-0.5129944706917117,-2.6307512866827527,-0.1653394738165257,0.13215046159439942
FLNB,-0.40370596496273287,-2.6304290897232097,-0.06886440400504473,0.12729541437398043
LMBR1L,-0.4951214191981273,-2.6298551708672635,-0.15781015095863388,0.12826229823456636
MAPKAPK3,-0.18085971009936527,-2.624286268850503,0.07699457837142601,0.09825692095082955
SGSM3,-0.36138216840419796,-2.617000637912295,-0.05135364333558406,0.11846711864615297
TMEM132D,-0.3031126578062815,-2.616354751714152,0.023562602422925297,0.12485893207531569
WDR5B,-0.40768138967354317,-2.615520167513211,-0.10646477260358551,0.11516509060465359
SCN4B,-0.2501463952561909,-2.610980048032062,0.02943176056617088,0.10707785991435835
BCL6,-0.7738133689085056,-2.6101696884731607,-0.11277858898610676,0.2532535654067289
HCN4,-0.18668561157538485,-2.609263824645545,0.03604715991483536,0.08536230387529989
CD81,-0.3284944530381683,-2.608340459509654,0.004971899995336101,0.12784617583863775
PCCA,-0.16104664638859256,-2.6079838293979227,0.09443892696971862,0.09796286713069552
S100A4,-0.34514236468523396,-2.6054459888401595,-0.04479561205373097,0.11527652229904999
PASK,-0.46061204084820345,-2.605282329395138,0.016446002430867235,0.18311184085366597
TMBIM1,-0.31302194457171023,-2.600029555643162,-0.045669850637418866,0.10282655954968838
WWC2,-0.28958894350670117,-2.596282249117144,-0.0019080978656277271,0.11080491951092691
