gene,gene_effect,z_score,mean,stddev
CSNK1A1L,-0.4228311513730338,-2.8405790574676284,0.04782376531770837,0.16568977915028715
EBF4,-0.15897575244283774,-2.838690396077403,0.1128951588330056,0.09577335790177176
EXD2,-0.1744313204288008,-2.8342457145578384,0.14482287837042482,0.11264167999246016
VSTM5,-0.4330396539579321,-2.8315056161901504,-0.09966627014668217,0.11773714376728334
DNAJC19,-1.179466819536215,-2.8268842872288937,-0.3139522232842484,0.30617262976137005
ANP32D,-0.47485280854467116,-2.8265074081627253,-0.0714033580058003,0.1427378005002716
CTCFL,-0.1460145854743749,-2.8257709764343124,0.11604389081687065,0.09273875288432716
GLB1L,-0.42334892166742466,-2.8215939875907625,-0.051838565118041566,0.13166683732077264
HADHA,-0.6467662073611086,-2.8207688058902303,-0.21125768376075144,0.1543935549382649
MOS,-0.4668859467295825,-2.816005988576445,-0.10688154360901457,0.12784220082662479
CRABP1,-0.2601020746214893,-2.804038899322208,0.04336836079896379,0.10822618598258674
MBNL1,-1.1349504228038287,-2.797890270933297,-0.21350370224705562,0.32933626101405494
PPP1R1A,-0.6067554567048408,-2.7937699516045376,-0.24051817137023854,0.13109070957122373
AP1M1,-0.6737546596726578,-2.793200657248733,-0.1095034108463263,0.2020088486525389
ITSN2,-0.5063098007232996,-2.7926990929698374,-0.005219555577031807,0.17942865610107456
FUS,-0.6150085963822975,-2.786441319643364,-0.05441096414002289,0.20118766840351957
ISCA1,-1.1797200568216126,-2.776710921694651,-0.38928967657198066,0.28466426737977657
ART1,-0.40092232301632014,-2.773709877560714,-0.005319301643704226,0.14262595542996062
CCDC170,-0.12797885476489887,-2.773180534703495,0.13755752693296094,0.09575156697335273
CUX2,-0.4980061591398883,-2.772599048047908,-0.09677041480353678,0.1447146656920509
LRRC71,-0.6114000469657226,-2.7716847561894036,-0.18439749127261565,0.15405884624489657
SUPT5H,-2.471871551705707,-2.767377784847605,-1.4927533808841253,0.35380719473235933
MSL3,-0.45959066731909864,-2.7669696950826457,-0.02346360703993055,0.15761902309744724
DCST2,-0.48338343032115044,-2.765482461523576,-0.1490088124295214,0.12091004826239737
PRSS33,-0.2995546004236236,-2.7653557765554155,0.046773338821127594,0.12523811300553322
SPMAP1,-0.6583285678911592,-2.764736102708328,-0.20038375016616763,0.16563780437358563
EFHC2,-0.2592529495418955,-2.7642467307870833,-0.0012784350890232207,0.09332542988281563
DCHS1,-0.4641194088118211,-2.7620438133315486,0.01938460193735061,0.17505298374176556
CLEC2A,-0.33197141207236036,-2.758864164365116,0.03234641236572773,0.13205355636707353
NRXN2,-0.48682965504230513,-2.7578795320064553,-0.09349327654506345,0.14262275561074833
IKZF3,-0.5788851010316818,-2.7575089235080124,-0.07190107532878033,0.18385580600694232
HS3ST2,-0.26046727768569894,-2.756440698074977,0.05006677391828189,0.1126576210476247
NODAL,-0.4275714598142327,-2.7542670896540646,-0.0540947070972905,0.1355993229995174
RIMKLB,-0.4738995929267027,-2.7535217408811996,-0.09957666222400406,0.13594333581797158
