gene,gene_effect,z_score,mean,stddev
NRN1L,-0.3175330506840107,-3.209304185584054,-0.03339184873375253,0.08853670001946168
M6PR,-0.38760124125685724,-3.20246546054683,0.01411807672556511,0.12544064032273047
OSBPL5,-0.29722115995976833,-3.1998726129197874,0.03376083269969579,0.10343599033383177
FAM86B2,-0.5144776745232053,-3.1992753249763304,-0.03935432038887336,0.14850967980939467
PRAMEF20,-0.7000103558379577,-3.1947637481757263,-0.24735108112141976,0.14168787127843657
DCAF10,-0.5839065770880587,-3.1920248070966513,-0.1542669655444349,0.134597829750079
MEX3A,-0.8795095792759162,-3.1857361318263275,-0.2985046192476139,0.18237698791934226
SPATA33,-0.5258264050166084,-3.1814186461704272,-0.10062362434562266,0.13365194209281936
INPP5F,-0.38982270443515454,-3.178534613511465,0.001047009682915702,0.12297167142888513
WDR81,-0.4389969090132598,-3.1767845052908115,0.014863250095667812,0.14286778292737234
MPND,-0.5702627789103324,-3.176138226936509,-0.14654007176966014,0.13340814437706855
CD79A,-0.34096116897719553,-3.1746522885118282,0.1506336876470207,0.15484998417091517
TENT5A,-0.45124442429678674,-3.16650025172116,-0.042291515600233795,0.12914981089114566
ALAS2,-0.25651778828945826,-3.165068287027082,0.10012571021742975,0.11268113865621517
MLNR,-0.4239768271066447,-3.1645908789542805,0.09331840005555786,0.1634635398219752
MRPL47,-1.0968557280507283,-3.163522261479371,-0.2980739341461025,0.2524976048472907
PER1,-0.1432309015765159,-3.158539447910972,0.13660801513845117,0.08859756901249084
ANKK1,-0.31932235406775755,-3.157826810067345,0.03086742922165231,0.11089581676011599
ZNF266,-0.3446801414813333,-3.1516831551355398,0.04489482433799512,0.1236085439567527
EIPR1,-0.876545614353859,-3.149132159185547,-0.16861001334565914,0.22480339510149097
GPR156,-0.2854810955811683,-3.1480979435757908,0.07669367337622593,0.11504558480985991
CTNS,-0.3646942770194922,-3.1412731922370365,0.020218767660946334,0.12253408765326944
NCOR2,-0.6684772408214863,-3.139342528144442,-0.09409736034008907,0.18296183845249073
AIFM2,-0.49828585872290787,-3.137297281643291,-0.06241609971974565,0.1389316089213124
KIR2DL4,-0.5954901538618499,-3.135282015014548,0.047878463599063364,0.20520279017322401
SHLD1,-0.7765912022784126,-3.127226606816749,-0.23272440028457853,0.17391346083085557
